ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-07-27,7.34796199339992,6.127224386647299,8.103043947703753,7.34796199339992,7.34796199339992,-0.22717546059379656,-0.22717546059379656,-0.22717546059379656,0.1367540687845208,0.1367540687845208,0.1367540687845208,-0.36392952937831735,-0.36392952937831735,-0.36392952937831735,0.0,0.0,0.0,7.1207865328061235
2018-07-30,7.369244690426522,6.041868550721997,8.168797748166218,7.369244690426522,7.369244690426522,-0.2875885938497361,-0.2875885938497361,-0.2875885938497361,0.10754937908499924,0.10754937908499924,0.10754937908499924,-0.3951379729347354,-0.3951379729347354,-0.3951379729347354,0.0,0.0,0.0,7.081656096576786
2018-07-31,7.376338922768724,5.991253860393175,8.123169255135322,7.376338922768724,7.376338922768724,-0.30826450394180804,-0.30826450394180804,-0.30826450394180804,0.09808678147119887,0.09808678147119887,0.09808678147119887,-0.4063512854130069,-0.4063512854130069,-0.4063512854130069,0.0,0.0,0.0,7.0680744188269164
2018-08-01,7.383433155110925,6.0524293575804125,8.099195523854148,7.383433155110925,7.383433155110925,-0.2871694041003928,-0.2871694041003928,-0.2871694041003928,0.13063512335936317,0.13063512335936317,0.13063512335936317,-0.417804527459756,-0.417804527459756,-0.417804527459756,0.0,0.0,0.0,7.096263751010532
2018-08-02,7.390527387453127,6.044868206148766,8.149727485458572,7.390527387453127,7.390527387453127,-0.2918142103081474,-0.2918142103081474,-0.2918142103081474,0.1375642799999088,0.1375642799999088,0.1375642799999088,-0.42937849030805625,-0.42937849030805625,-0.42937849030805625,0.0,0.0,0.0,7.09871317714498
2018-08-03,7.397621619795329,6.093822029501057,8.174760200698428,7.397621619795329,7.397621619795329,-0.3041901190654317,-0.3041901190654317,-0.3041901190654317,0.13675406878513546,0.13675406878513546,0.13675406878513546,-0.44094418785056716,-0.44094418785056716,-0.44094418785056716,0.0,0.0,0.0,7.093431500729897
2018-08-06,7.418904316821933,6.054346319659468,8.059661645519922,7.418904316821933,7.418904316821933,-0.36667309084957117,-0.36667309084957117,-0.36667309084957117,0.10754937908434323,0.10754937908434323,0.10754937908434323,-0.4742224699339145,-0.4742224699339145,-0.4742224699339145,0.0,0.0,0.0,7.052231225972362
2018-08-07,7.4259985491641345,6.072065609942631,8.168031052334207,7.4259985491641345,7.4259985491641345,-0.3862975641787655,-0.3862975641787655,-0.3862975641787655,0.0980867814714307,0.0980867814714307,0.0980867814714307,-0.48438434565019617,-0.48438434565019617,-0.48438434565019617,0.0,0.0,0.0,7.039700984985369
2018-08-08,7.433092781506335,5.98209099899106,8.117954291713795,7.433092781506335,7.433092781506335,-0.3632290109932042,-0.3632290109932042,-0.3632290109932042,0.1306351233600383,0.1306351233600383,0.1306351233600383,-0.4938641343532425,-0.4938641343532425,-0.4938641343532425,0.0,0.0,0.0,7.06986377051313
2018-08-09,7.440187013848536,6.0461918954440055,8.046980713404832,7.440187013848536,7.440187013848536,-0.36498282622138656,-0.36498282622138656,-0.36498282622138656,0.137564280000293,0.137564280000293,0.137564280000293,-0.5025471062216795,-0.5025471062216795,-0.5025471062216795,0.0,0.0,0.0,7.07520418762715
